table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,0,0,Cộng,Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Cộng,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,5,6,Giá gốc trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",(900.000.000.000),-900000000000.0,-900000000000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,5,7,Giá gốc trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",-,0.0,0.0,True,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,6,0,Chi phí phát hành trái phiếu,Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Chi phí phát hành trái phiếu,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,6,1,Chi phí phát hành trái phiếu,Số dư cuối năm VND | 332.835.753.678,Chi phí phát hành trái phiếu,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,6,2,Chi phí phát hành trái phiếu,Phân loại thành nợ đến hạn trả VND | 274.268.604.000,Chi phí phát hành trái phiếu,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,6,3,Chi phí phát hành trái phiếu,Thời hạn vay | Đến ngày 16 tháng 03 năm 2026,Chi phí phát hành trái phiếu,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,6,4,Chi phí phát hành trái phiếu,"Lãi suất (%/năm) | 10,5%-11%",(8.422.581.371),-8422581371.0,-8422581371.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,6,5,Chi phí phát hành trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng",-,0.0,0.0,True,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,6,6,Chi phí phát hành trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",8.422.581.371,8422581371.0,8422581371.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,6,7,Chi phí phát hành trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",-,0.0,0.0,True,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,7,0,Dài hạn,Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Dài hạn,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,7,1,Dài hạn,Số dư cuối năm VND | 332.835.753.678,Dài hạn,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,7,2,Dài hạn,Phân loại thành nợ đến hạn trả VND | 274.268.604.000,Dài hạn,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,7,3,Dài hạn,Thời hạn vay | Đến ngày 16 tháng 03 năm 2026,Dài hạn,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,7,4,Dài hạn,"Lãi suất (%/năm) | 10,5%-11%",250.499.800.000,250499800000.0,250499800000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,7,5,Dài hạn,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng",1.294.399.800.000,1294399800000.0,1294399800000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,7,6,Dài hạn,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",17.633.048.402,17633048402.0,17633048402.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,7,7,Dài hạn,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",1.562.532.648.402,1562532648402.0,1562532648402.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,8,0,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,8,1,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),Số dư cuối năm VND | 332.835.753.678,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,8,2,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),Phân loại thành nợ đến hạn trả VND | 274.268.604.000,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,8,3,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),Thời hạn vay | Đến ngày 16 tháng 03 năm 2026,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,8,4,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),"Lãi suất (%/năm) | 10,5%-11%",250.499.800.000,250499800000.0,250499800000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,8,5,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng",1.294.399.800.000,1294399800000.0,1294399800000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,8,6,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",17.633.048.402,17633048402.0,17633048402.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,8,7,Tiền Trái phiếu đã nhận theo đăng ký phát hành trái phiếu thường năm 2023 (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",1.562.532.648.402,1562532648402.0,1562532648402.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,9,0,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,9,1,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),Số dư cuối năm VND | 332.835.753.678,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,9,2,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),Phân loại thành nợ đến hạn trả VND | 274.268.604.000,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,9,3,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),Thời hạn vay | Đến ngày 16 tháng 03 năm 2026,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,9,4,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),"Lãi suất (%/năm) | 10,5%-11%",300.000.000.000,300000000000.0,300000000000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,9,5,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng",-,0.0,0.0,True,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,9,6,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",-,0.0,0.0,True,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,9,7,Giá gốc trái phiếu (nhận tiền trong năm 2023) (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",300.000.000.000,300000000000.0,300000000000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,10,0,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,10,1,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),Số dư cuối năm VND | 332.835.753.678,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,10,2,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),Phân loại thành nợ đến hạn trả VND | 274.268.604.000,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,10,3,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),Thời hạn vay | Đến ngày 16 tháng 03 năm 2026,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,10,4,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),"Lãi suất (%/năm) | 10,5%-11%",-,0.0,0.0,True,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,10,5,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng",1.300.000.000.000,1300000000000.0,1300000000000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,10,6,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",-,0.0,0.0,True,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,10,7,Giá gốc trái phiếu (nhận tiền trong năm 2024) (ii),"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",1.300.000.000.000,1300000000000.0,1300000000000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,11,0,Chi phí phát hành trái phiếu,Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Chi phí phát hành trái phiếu,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,11,1,Chi phí phát hành trái phiếu,Số dư cuối năm VND | 332.835.753.678,Chi phí phát hành trái phiếu,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,11,2,Chi phí phát hành trái phiếu,Phân loại thành nợ đến hạn trả VND | 274.268.604.000,Chi phí phát hành trái phiếu,,,False,False
